tag,tag_key,tag_value,osm_type,osm_id,name,name_ko,name_en,has_hangul_name,lat,lon,address
amenity=restaurant,amenity,restaurant,node,13946953599,하루빈 중화요리,,,Y,37.5487450,126.9157343,서울특별시 마포구 독막로 19-3
amenity=restaurant,amenity,restaurant,node,12074756324,삼육서울병원 추모관식당,,,Y,37.5878491,127.0653153,망우로 82
healthcare=doctor,healthcare,doctor,node,368796558,청담한의원,청담한의원,Cheongdam Oriental Medicine Clinic,Y,37.5049425,126.7646587,
amenity=restaurant,amenity,restaurant,node,13851761663,을지회관,,,Y,37.5666429,126.9885796,삼일대로10길 36
amenity=restaurant,amenity,restaurant,node,13903555407,국대떡볶이군자역점,,,Y,37.5554359,127.0788034,서울특별시 광진구 능동로 288
amenity=restaurant,amenity,restaurant,node,13854683052,싹쓰리 솥뚜껑 김치삼겹살,,,Y,37.5761431,127.0482652,"답십리로 61-1, 1층 (전농동)"
amenity=restaurant,amenity,restaurant,node,13851759418,Journey Roti(져니 로띠),,,Y,37.5632402,127.0019160,퇴계로 235
tourism=guest_house,tourism,guest_house,node,13727249529,대원하숙,,,Y,37.5622025,126.9307385,
amenity=restaurant,amenity,restaurant,node,13946797110,대게집,,,Y,37.5099807,127.0266511,학동로20길 62
amenity=bank,amenity,bank,node,4662847536,우리은행,우리은행,Woori Bank,Y,37.6666944,127.0568767,
shop=convenience,shop,convenience,node,13911612858,CU 을지로 5가점,,,Y,37.5665860,127.0019130,"동호로 361,"
amenity=restaurant,amenity,restaurant,node,13854682180,루프탑다이닝,,,Y,37.5756863,127.0250095,"왕산로2길 9, 3층 (신설동)"
amenity=restaurant,amenity,restaurant,node,7559560391,곱창전문점,,,Y,37.5784302,127.0269917,
amenity=restaurant,amenity,restaurant,node,13930570859,대호,,,Y,37.5573670,126.9512940,신촌로 229
healthcare=dentist,healthcare,dentist,node,368798121,늘해랑치과의원,,,Y,37.5153640,126.7703654,
amenity=restaurant,amenity,restaurant,node,13958829108,오렌지,,,Y,37.4951050,127.1174765,송파대로32길 06-06
amenity=restaurant,amenity,restaurant,node,12074414156,에그셀런트 금호점,,,Y,37.5470184,127.0196788,독서당로 274
amenity=restaurant,amenity,restaurant,node,13360989703,꾸워,,,Y,37.5980858,126.9118531,은평로 34
amenity=restaurant,amenity,restaurant,node,13851761395,대장부식당,,,Y,37.5560962,126.9753153,서애로1길 06-04
amenity=cafe,amenity,cafe,node,13957502889,더치앤빈,,,Y,37.5750591,126.9808982,
amenity=restaurant,amenity,restaurant,node,13946698644,전주명가,,,Y,37.6374913,127.0377117,서울특별시 도봉구 덕릉로54길 8
amenity=restaurant,amenity,restaurant,node,8441101579,퀸스파크 한남점,,,Y,37.5340132,127.0094676,독서당로 80
amenity=restaurant,amenity,restaurant,node,12074797791,옛날연길냉면,,,Y,37.5702839,127.0103076,종로46길 31
amenity=restaurant,amenity,restaurant,node,12071112591,일산칼국수,,,Y,37.5689043,126.9872047,
amenity=restaurant,amenity,restaurant,node,7559559101,금호횟집 지하24시간 코인노래방,,,Y,37.4996483,126.9326062,
amenity=restaurant,amenity,restaurant,node,12074736355,오복가,,,Y,37.5472100,127.0717920,능동로19길 35
shop=electronics,shop,electronics,node,13143831246,Apple 잠실,,,Y,37.5137700,127.1034917,
amenity=restaurant,amenity,restaurant,node,13946698795,동대문엽기떡볶이쌍문점,,,Y,37.6569487,127.0281906,서울특별시 도봉구 시루봉로 70
amenity=restaurant,amenity,restaurant,node,13946919944,어스,,,Y,37.5710684,127.0675511,서울특별시 동대문구 답십리로66길 36
amenity=restaurant,amenity,restaurant,node,13851760599,구구 알칼리치킨,,,Y,37.5671855,126.9909689,"을지로 지하 88, 대현프리몰 을지스타몰 을특1-4호 (을지로2가)"
shop=stationery,shop,stationery,node,13958041668,아트박스,,,Y,37.6475777,126.8961149,
amenity=restaurant,amenity,restaurant,node,12073107987,임성근국가공인진갈비 서울신당점,,,Y,37.5649594,127.0165268,다산로42길 3
shop=convenience,shop,convenience,node,13911614038,GS25 언주제일,,,Y,37.5076510,127.0323810,논현로111길 14
amenity=restaurant,amenity,restaurant,node,12074613441,명품육사,,,Y,37.5454837,127.0686456,능동로13길 88
shop=supermarket,shop,supermarket,node,13584363382,호야마트,,,Y,37.5904491,127.0741235,봉우재로1길 19
amenity=restaurant,amenity,restaurant,node,13851763243,고냉지김치삼겹살,,,Y,37.5674662,126.9830263,남대문로 116
shop=convenience,shop,convenience,node,5236801421,GS25,GS25,GS25,N,37.5652983,127.0196584,
amenity=restaurant,amenity,restaurant,node,6222632685,모던눌랑,,Modernnulang,Y,37.5199266,126.9279549,국제금융로8길 31
amenity=restaurant,amenity,restaurant,node,10018588092,골뱅이나라,,,Y,37.5810107,127.0451251,홍릉로 8
amenity=restaurant,amenity,restaurant,node,9796016378,Cantus,,,N,37.4980334,126.9986111,
amenity=restaurant,amenity,restaurant,node,13663798574,제주도로담,,,Y,37.5577790,126.9422743,
amenity=bank,amenity,bank,node,2103907402,하나은행,하나은행,KEB Hana Bank,Y,37.5145496,127.0196569,
amenity=bank,amenity,bank,node,12223521425,우리은행,우리은행,Woori Bank,Y,37.4884338,126.7833694,
amenity=school,amenity,school,node,368922985,성암여자중학교,성암여자중학교,Seongam Girls Middle School,Y,37.6205155,127.0241477,
amenity=restaurant,amenity,restaurant,node,9760987665,치킨더플,,,Y,37.6002022,127.0907230,
shop=convenience,shop,convenience,node,13911616005,세븐일레븐 아차산프리미엄점,,,Y,37.5550620,127.0934320,영화사로11길 3
shop=convenience,shop,convenience,node,13911612723,세븐일레븐 강일아리수점,,,Y,37.5644130,127.1737080,"아리수로 419,"
amenity=cafe,amenity,cafe,node,12439504807,바스크,,,Y,37.6085785,127.0225123,
amenity=restaurant,amenity,restaurant,node,13851764038,산세베리아,,,Y,37.5635008,127.0869390,용마산로 12
amenity=restaurant,amenity,restaurant,node,12074413341,당산곶,,,Y,37.5357767,126.9028692,당산로51길 1
amenity=restaurant,amenity,restaurant,node,13851765287,치악산식당,,,Y,37.5617510,127.0756590,동일로66길 7
amenity=restaurant,amenity,restaurant,node,12074379503,숙이네,,,Y,37.5804218,127.0427846,홍릉로1길 47
amenity=restaurant,amenity,restaurant,node,13681878961,샐러디,,,Y,37.5680329,126.9662701,
amenity=restaurant,amenity,restaurant,node,13946919925,한솥도시락 장안동사거리,,,Y,37.5716152,127.0745952,서울특별시 동대문구 장한로26길 55
amenity=cafe,amenity,cafe,node,4692967806,카리스,,,Y,37.4140255,126.9168767,
amenity=restaurant,amenity,restaurant,node,7297894469,원님곰탕,,,Y,37.5602313,126.9931094,
amenity=restaurant,amenity,restaurant,node,13854681296,소양강메기매운탕,,,Y,37.5724666,127.0269779,"천호대로 14 (신설동,(하정로 16))"
amenity=cafe,amenity,cafe,node,12074602814,위너커피,,,Y,37.4987806,126.9312547,국사봉1길 58
amenity=bank,amenity,bank,node,9654527661,우리은행,우리은행,Woori Bank,Y,37.5618466,126.9865883,
amenity=restaurant,amenity,restaurant,node,13958829507,방이 돈가,,,Y,37.5121310,127.1093200,오금로15길 4
amenity=restaurant,amenity,restaurant,node,12073276801,(주)싸다김밥 언주역점,,,Y,37.5060406,127.0347619,논현로 562
amenity=restaurant,amenity,restaurant,node,12079331863,샴프네,,,Y,37.6126867,127.0294686,도봉로 41-1
healthcare=doctor,healthcare,doctor,node,7511124872,서울광명의원,서울광명의원,,Y,37.5033203,127.0924229,
amenity=fast_food,amenity,fast_food,node,2919745808,롯데리아,롯데리아,Lotteria,Y,37.5052092,126.7625851,길주로 181 골든벨 타워
tourism=motel,tourism,motel,node,368703742,스카이모텔,스카이모텔,Sky Motel,Y,37.5295680,126.8391570,
amenity=restaurant,amenity,restaurant,node,13851763695,대포집,,,Y,37.5381540,127.0863950,자양로18길 53
amenity=restaurant,amenity,restaurant,node,12074314882,187호,,,Y,37.5001192,127.0280777,강남대로98길 12-3
amenity=restaurant,amenity,restaurant,node,12074785127,브런치빈 서울대입구역점,,,Y,37.4804229,126.9542008,남부순환로 1840
healthcare=pharmacy,healthcare,pharmacy,node,12659997301,기쁨약국,,,Y,37.4787164,127.0476557,개포로 228
amenity=restaurant,amenity,restaurant,node,13958829464,숯불직화꼬치바베큐,,,Y,37.5059159,127.1173569,가락로28길 13
amenity=cafe,amenity,cafe,node,13955656724,카페희원,,,Y,37.5752160,126.9881423,
amenity=restaurant,amenity,restaurant,node,12074650817,백년팥죽,,,Y,37.5769723,126.9227187,가재울로10길 39
amenity=restaurant,amenity,restaurant,node,12074421983,봉추찜닭 강남358타워점,,,Y,37.4950268,127.0298540,강남대로 358
amenity=restaurant,amenity,restaurant,node,7558361298,마라탕부페,,,Y,37.6083993,127.0078158,
amenity=restaurant,amenity,restaurant,node,13956630369,오성안동갈비살 강동본점,,,Y,37.5418221,127.1220977,구천면로 156
amenity=restaurant,amenity,restaurant,node,13946920153,할랄킹(HALAL KING),,,Y,37.5770542,127.0246047,서울특별시 동대문구 한빛로 11
amenity=restaurant,amenity,restaurant,node,13946954927,달리181 상암점,,,Y,37.5813242,126.8885484,서울특별시 마포구 월드컵북로54길 17
amenity=restaurant,amenity,restaurant,node,13930571627,북촌손만두,,,Y,37.5586217,126.9558604,신촌로35길 10
shop=florist,shop,florist,node,368868831,민들레식물원,민들레식물원,Mindeulle Florist,Y,37.4537100,127.0787120,
amenity=restaurant,amenity,restaurant,node,12175847873,베이징 양고기 전문점,,,Y,37.6335182,126.9186080,진관1로 21-35
amenity=restaurant,amenity,restaurant,node,13851758447,장호왕곱창.김치찌게,,,Y,37.5546890,126.9738947,한강대로 416
amenity=restaurant,amenity,restaurant,node,4928008589,조가네 제주 생갈비,,,Y,37.5561825,126.9245558,
amenity=restaurant,amenity,restaurant,node,13930560995,군산아구,,,Y,37.5178631,126.9097550,영중로4길 32
amenity=restaurant,amenity,restaurant,node,12074681963,온누리할매순대국(군자역점),,,Y,37.5585349,127.0799544,능동로 323
amenity=restaurant,amenity,restaurant,node,13946798857,어반테이블 선릉,,,Y,37.5064149,127.0493100,선릉로96길 13
amenity=restaurant,amenity,restaurant,node,12074757332,개성손만두요리전문점 방배점,,,Y,37.4927220,126.9892756,동광로19길 5
amenity=hospital,amenity,hospital,node,368799331,김기찬피부비뇨기과,김기찬피부비뇨기과,Gimgichanpibu Urology,Y,37.4881757,126.7649681,
amenity=restaurant,amenity,restaurant,node,9093018030,별양동언니,,,Y,37.4290273,126.9911379,새술막길 36
healthcare=hospital,healthcare,hospital,node,368799151,누가의원,누가의원,Nuga Clinic,Y,37.4774595,126.7751151,
amenity=restaurant,amenity,restaurant,node,11037629152,브릴란테,,,Y,37.5958214,127.0606218,휘경로 6-8
amenity=restaurant,amenity,restaurant,node,13930561226,꺼먹돼지집,,,Y,37.5192300,126.9043415,영신로34길 32
amenity=cafe,amenity,cafe,node,5400281273,커피 맥아더,,,Y,37.6061559,126.8231782,
shop=convenience,shop,convenience,node,9836517457,용비쉼터 편의점,,,Y,37.5462893,127.0303812,
amenity=restaurant,amenity,restaurant,node,13851763052,수유리우동집,,,Y,37.5586243,126.9774081,남대문시장4길 Feb-31
amenity=restaurant,amenity,restaurant,node,13455784032,제주살림,,,Y,37.4549370,126.8983916,21
amenity=restaurant,amenity,restaurant,node,13851765941,마실,,,Y,37.5384000,127.0828000,능동로 90500
shop=convenience,shop,convenience,node,13911615400,GS25 상계은빛,,,Y,37.6806660,127.0538010,동일로245가길 41
amenity=restaurant,amenity,restaurant,node,12079471665,가정식백반,,,Y,37.6043270,126.9102896,갈현로 73
tourism=motel,tourism,motel,node,13682383505,미온가,,,Y,37.5827601,126.9894009,
amenity=restaurant,amenity,restaurant,node,12076553125,뚱이네,,,Y,37.5017830,127.0111450,서초중앙로33길 6-6
amenity=restaurant,amenity,restaurant,node,13946953227,족발,,,Y,37.5465766,126.9454128,서울특별시 마포구 백범로 127
healthcare=hospital,healthcare,hospital,node,368800138,한앤김내과의원,한앤김내과의원,Hanaengim Internal Medicine Clinic,Y,37.4742719,126.7957098,
amenity=restaurant,amenity,restaurant,node,13930571235,중경 마라탕,,,Y,37.5588208,126.9358973,연세로11길 15
shop=stationery,shop,stationery,node,13957040871,모닝글로리 교보문고 광화문점,,,Y,37.5712154,126.9777871,
amenity=fast_food,amenity,fast_food,node,12074594248,버거운버거 서울경희대점,,,Y,37.5982429,127.0546611,천장산로7길 56
railway=stop,railway,stop,node,10814323624,신목동,신목동,Sinmokdong,Y,37.5442465,126.8832503,목동중앙로 지하217
amenity=restaurant,amenity,restaurant,node,12393400387,한식왕비집,,,Y,37.5344313,126.9960644,이태원로 200
shop=supermarket,shop,supermarket,node,13736685154,윤정마트,,,Y,37.5554593,126.9400013,
amenity=restaurant,amenity,restaurant,node,12074785825,스마일,,,Y,37.5479365,127.0238033,"금호로1길 43 (금호동4가,(지상1층))"
amenity=dentist,amenity,dentist,node,368739336,이룸치과,이룸치과,Irum Dental Clinic,Y,37.5189300,126.9306200,
amenity=dentist,amenity,dentist,node,368739799,리더스치과,리더스치과,Rideoseu Dental Clinic,Y,37.4831313,126.9537417,
amenity=cafe,amenity,cafe,node,4585485492,Stylenanda Pink Hotel,스타일난다 핑크호텔;,Stylenanda Pink Hotel,Y,37.5619694,126.9852437,명동8길 37-8
amenity=bank,amenity,bank,node,6078305782,우리은행,우리은행,Woori Bank,Y,37.4773176,127.0444364,
amenity=restaurant,amenity,restaurant,node,12074786922,딤딤덕,,,Y,37.5005110,127.0308300,테헤란로7길 22
amenity=restaurant,amenity,restaurant,node,13854681566,오봉집,,,Y,37.5725594,127.0576229,"전농로 86, 1층 (답십리동)"
amenity=restaurant,amenity,restaurant,node,13958818818,아우네,,,Y,37.4935515,127.1456330,거마로2길 7
shop=convenience,shop,convenience,node,13911615729,CU 안암센트럴점,,,Y,37.5855610,127.0306020,"고려대로28길 16,"
amenity=restaurant,amenity,restaurant,node,12073358814,목우촌한우명가,,,Y,37.5398297,126.9432971,토정로 312-1
amenity=cafe,amenity,cafe,node,9998819696,요정출몰지역,,,Y,37.5105450,127.1471667,동남로424번길 100
amenity=restaurant,amenity,restaurant,node,13946958603,포이 에프앤비,,,Y,37.5495040,127.0544800,서울특별시 성동구 광나루로4가길 7
amenity=restaurant,amenity,restaurant,node,13946797739,옛골,,,Y,37.5059315,127.0325914,봉은사로24길 12
amenity=restaurant,amenity,restaurant,node,9774314739,호야네분식,,,Y,37.5961914,126.9098318,증산로21길 46
amenity=restaurant,amenity,restaurant,node,13851763570,강나루유황오리,,,Y,37.5534005,127.0897904,자양로43길 65
amenity=dentist,amenity,dentist,node,368738087,연세휴치과 길음점,연세휴치과 길음점,Yeonsehyu Dental Gileumjeom,Y,37.6042400,127.0256800,
shop=convenience,shop,convenience,node,12203581293,세븐일레븐,세븐일레븐,7-Eleven,Y,37.4896078,126.7714646,
